stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
409200,,"西ノ京藤ノ木町","西ノ京藤ノ木町(西行)",35.01531476,135.72352293,409200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu409.htm,0,,,,
410100,,"西ノ京塚本町","西ノ京塚本町(東行)",35.01551990,135.72768397,410100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu410.htm,0,,,,
410200,,"西ノ京塚本町","西ノ京塚本町(西行)",35.01544354,135.72768587,410200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu410.htm,0,,,,
411100,,"南広町","南広町(東行)",35.00382773,135.71215421,411100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu411.htm,0,,,,A
411200,,"南広町","南広町(西行)",35.00363969,135.71298548,411200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu411.htm,0,,,,B
412100,,"日新電機前","日新電機前(東行)",35.00388425,135.70897940,412100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu412.htm,0,,,,A
412200,,"日新電機前","日新電機前(西行)",35.00369703,135.71004380,412200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu412.htm,0,,,,
413100,,"梅津段町","梅津段町(A)",35.00376976,135.70692606,413100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu413.htm,0,,,,A
413200,,"梅津段町","梅津段町(B)",35.00360124,135.70654815,413200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu413.htm,0,,,,B
413300,,"梅津段町","梅津段町(C)",35.00292385,135.70601305,413300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu413.htm,0,,,,C
413400,,"梅津段町","梅津段町(D)",35.00257785,135.70576850,413400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu413.htm,0,,,,D
414100,,"長福寺道","長福寺道(東行)",35.00358853,135.70212846,414100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu414.htm,0,,,,
414200,,"長福寺道","長福寺道(西行)",35.00350161,135.70258732,414200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu414.htm,0,,,,
415100,,"梅津西浦町","梅津西浦町(東行)",35.00329290,135.69836379,415100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu415.htm,0,,,,
415200,,"梅津西浦町","梅津西浦町(西行)",35.00323708,135.69878072,415200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu415.htm,0,,,,
416100,,"梅宮大社前","梅宮大社前(東行)",35.00258178,135.69562862,416100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu416.htm,0,,,,
416200,,"梅宮大社前","梅宮大社前(西行)",35.00248930,135.69563224,416200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu416.htm,0,,,,
417100,,"松尾橋","松尾橋(東行)",35.00235227,135.69167268,417100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu417.htm,0,,,,
417200,,"松尾橋","松尾橋(西行)",35.00220145,135.69207854,417200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu417.htm,0,,,,
418310,,"松尾大社前","松尾大社前(南行南詰)",35.00023560,135.68792492,418310,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu418.htm,0,,,,
418320,,"松尾大社前","松尾大社前(南行北詰)",35.00100613,135.68749589,418320,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu418.htm,0,,,,
418410,,"松尾大社前","松尾大社前(北行北詰)",35.00122643,135.68720869,418410,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu418.htm,0,,,,
418420,,"松尾大社前","松尾大社前(北行南詰)",35.00023505,135.68782166,418420,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu418.htm,0,,,,
419300,,"内田町","内田町(南行)",35.00408403,135.68488236,419300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu419.htm,0,,,,
419400,,"内田町","内田町(北行)",35.00418088,135.68472316,419400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu419.htm,0,,,,
420300,,"谷ヶ辻町","谷ヶ辻町(南行)",35.00690637,135.68269983,420300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu420.htm,0,,,,
420400,,"谷ヶ辻町","谷ヶ辻町(北行)",35.00683248,135.68266427,420400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu420.htm,0,,,,
421300,,"阪急嵐山駅前","阪急嵐山駅前(南行)",35.00974677,135.68075014,421300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu421.htm,0,,,,
421400,,"阪急嵐山駅前","阪急嵐山駅前(北行)",35.00955110,135.68079402,421400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu421.htm,0,,,,
422300,,"嵐山公園（渡月橋南詰）","嵐山公園（渡月橋南詰）(南行)",35.01180569,135.67763689,422300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu422.htm,0,,,,
422400,,"嵐山公園（渡月橋南詰）","嵐山公園（渡月橋南詰）(北行)",35.01184167,135.67754235,422400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu422.htm,0,,,,
423300,,"嵐山天龍寺前（嵐電嵐山駅）","嵐山天龍寺前（嵐電嵐山駅）(南行)",35.01522341,135.67739613,423300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu423.htm,0,,,,A
423400,,"嵐山天龍寺前（嵐電嵐山駅）","嵐山天龍寺前（嵐電嵐山駅）(北行)",35.01531473,135.67724762,423400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu423.htm,0,,,,
424300,,"野々宮","野々宮(南行)",35.01771036,135.67662791,424300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu424.htm,0,,,,
424400,,"野々宮","野々宮(北行)",35.01764299,135.67655891,424400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu424.htm,0,,,,
425100,,"嵯峨小学校前","嵯峨小学校前(東行)",35.01991651,135.67646625,425100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu425.htm,0,,,,
425200,,"嵯峨小学校前","嵯峨小学校前(西行)",35.01977530,135.67646955,425200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu425.htm,0,,,,
425300,,"嵯峨小学校前","嵯峨小学校前(南行)",35.02170855,135.67714784,425300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu425.htm,0,,,,
426300,,"嵯峨釈迦堂前","嵯峨釈迦堂前(南行)",35.02274176,135.67637440,426300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu426.htm,0,,,,
426400,,"嵯峨釈迦堂前","嵯峨釈迦堂前(北行)",35.02264027,135.67632349,426400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu426.htm,0,,,,
427100,,"小渕町","小渕町(東行)",35.02393448,135.67798136,427100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu427.htm,0,,,,
427200,,"小渕町","小渕町(西行)",35.02387682,135.67803366,427200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu427.htm,0,,,,
428300,,"大覚寺","大覚寺(バス停)",35.02712181,135.67787497,428300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu428.htm,0,,,,
429100,,"光華学園前","光華学園前(東行)",34.99620347,135.71893824,429100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu429.htm,0,,,,
429200,,"光華学園前","光華学園前(西行)",34.99604940,135.71842865,429200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu429.htm,0,,,,
429300,,"光華学園前","光華学園前(南行)",34.99573588,135.71986502,429300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu429.htm,0,,,,
429400,,"光華学園前","光華学園前(D)",34.99673138,135.71960705,429400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu429.htm,0,,,,D
430100,,"西京極運動公園前","西京極運動公園前(東行)",34.99592573,135.71389740,430100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu430.htm,0,,,,
430200,,"西京極運動公園前","西京極運動公園前(西行)",34.99598977,135.71484510,430200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu430.htm,0,,,,
431100,,"西京極","西京極(東行)",34.99554021,135.71290818,431100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu431.htm,0,,,,
431200,,"西京極","西京極(西行)",34.99535178,135.71284398,431200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu431.htm,0,,,,
431400,,"西京極","西京極(北行)",34.99586801,135.71197671,431400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu431.htm,0,,,,
432100,,"西大橋西詰","西大橋西詰(東行)",34.99232938,135.70554176,432100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu432.htm,0,,,,
432200,,"西大橋西詰","西大橋西詰(西行)",34.99196195,135.70519502,432200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu432.htm,0,,,,
433100,,"上桂御正町","上桂御正町(東行)",34.99077965,135.70235517,433100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu433.htm,0,,,,
433200,,"上桂御正町","上桂御正町(西行)",34.99070048,135.70261999,433200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu433.htm,0,,,,
434100,,"上桂前田町","上桂前田町(東行)",34.98911787,135.69984218,434100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu434.htm,0,,,,
434200,,"上桂前田町","上桂前田町(西行)",34.98783967,135.69885425,434200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu434.htm,0,,,,
435100,,"平和台町","平和台町(東行)",34.98586272,135.69656211,435100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu435.htm,0,,,,
435200,,"平和台町","平和台町(西行)",34.98415047,135.69514522,435200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu435.htm,0,,,,
436100,,"千代原口","千代原口(東行)",34.98328076,135.69397721,436100,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu436.htm,0,,,,
436200,,"千代原口","千代原口(西行)",34.98327927,135.69421483,436200,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu436.htm,0,,,,
436300,,"千代原口","千代原口(南行)",34.98370256,135.69309466,436300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu436.htm,0,,,,
436400,,"千代原口","千代原口(北行)",34.98309914,135.69304439,436400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu436.htm,0,,,,
437300,,"桂中学前","桂中学前(南行)",34.98779161,135.69301252,437300,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu437.htm,0,,,,
437400,,"桂中学前","桂中学前(北行)",34.98779320,135.69292130,437400,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu437.htm,0,,,,
438310,,"松尾大利町","松尾大利町(南行南詰)",34.98987999,135.69301429,438310,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu438.htm,0,,,,
438320,,"松尾大利町","松尾大利町(南行北詰)",34.99178824,135.69301588,438320,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu438.htm,0,,,,
438410,,"松尾大利町","松尾大利町(北行北詰)",34.99102260,135.69291247,438410,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu438.htm,0,,,,
438420,,"松尾大利町","松尾大利町(北行南詰)",34.98989748,135.69290906,438420,https://www2.city.kyoto.lg.jp/kotsu/busdia/hyperdia/menu438.htm,0,,,,
